Gene ID
3300026252 assembled Ga0164310_100904151
3300026250 assembled Ga0164310_101026362
3300026250 assembled Ga0164310_101825161
3300026250 assembled Ga0164311_1000055916
3300026250 assembled Ga0164311_100043575
3300026198 assembled Ga0164311_100111041
3300026194 assembled Ga0164311_100170544
3300026194 assembled Ga0164311_100697922
3300026181 assembled Ga0164311_101908871
3300025867 assembled Ga0164315_101697382
3300025867 assembled Ga0164318_100002397
3300025858 assembled Ga0164318_100101153
3300025858 assembled Ga0164318_100751954
3300025858 assembled Ga0164318_101778472
3300025858 assembled Ga0164318_103184191
3300025820 assembled Ga0167179_100014963
3300025820 assembled Ga0167179_10012529
3300025820 assembled Ga0167179_10080781
3300025820 assembled Ga0167329_100027431
3300025784 assembled Ga0167329_100061322
3300025740 assembled Ga0167329_10237371
3300025702 assembled Ga0167330_10032325
3300025689 assembled Ga0167330_10038181
3300025686 assembled Ga0167331_10001729
3300025686 assembled Ga0167331_100104216
3300025683 assembled Ga0167332_1000001287
3300025683 assembled Ga0167332_100051920
3300025683 assembled Ga0167332_10030434
3300025683 assembled Ga0167474_1000005413
3300025682 assembled Ga0167499_100200218
3300025657 assembled Ga0167843_10023510
3300025657 assembled Ga0168062_1017181
3300025629 assembled Ga0168062_1017611
3300025618 assembled Ga0168062_1077392
3300025618 assembled Ga0168062_1166431
3300025618 assembled Ga0168075_1019215
3300025408 assembled Ga0168075_1028923
3300025408 assembled Ga0168075_1041413
3300025408 assembled Ga0168096_100030416
3300025408 assembled Ga0168096_100107814
3300025408 assembled Ga0168096_10218071
3300025408 assembled Ga0168097_100016430
3300025408 assembled Ga0168097_10007615
3300025408 assembled Ga0168097_10294311
3300025408 assembled Ga0168100_1000001289
3300025393 assembled Ga0168100_100017357
3300025393 assembled Ga0168703_100012723
3300025393 assembled Ga0168719_10191862
3300025393 assembled Ga0168799_100002798
3300025393 assembled Ga0168814_10016311
3300025393 assembled Ga0169236_16786_1_1578
3300025393 assembled Ga0169254_01244_3380_5047
3300025289 assembled Ga0169448_1005401
3300025174 assembled Ga0169450_1044133
3300024303 assembled Ga0169450_1081989
3300024272 assembled Ga0169450_1093231
3300024270 assembled Ga0169454_1024742
3300024269 assembled Ga0169454_1029459
3300024268 assembled Ga0169454_1062233
3300023371 assembled Ga0169463_10091921
3300022753 assembled Ga0169465_10012711
3300022661 assembled Ga0169465_10091852
3300022660 assembled Ga0169475_1000020145
3300022401 assembled Ga0169475_10007304
3300021843 assembled Ga0169649_1081721
3300021843 assembled Ga0169701_1020665
3300021603 assembled Ga0169701_1025494
3300021561 assembled Ga0169717_1199511
3300021561 assembled Ga0169753_1010355
3300021167 assembled Ga0169784_01172_5046_6713
3300021167 assembled Ga0169844_018960_7_1572
3300020813 assembled Ga0169848_02735_3521_5188
3300020813 assembled Ga0170573_109992732
3300020812 assembled Ga0171657_11848631
3300020079 assembled Ga0172362_100669282
3300019375 assembled Ga0172362_100728612
3300018878 assembled Ga0172362_101449061
3300018494 assembled Ga0172363_100563381
3300018493 assembled Ga0172364_100382443
3300010049 assembled Ga0172364_100914211
3300009768 assembled Ga0172365_100517793
3300009716 assembled Ga0172365_101277411
3300009704 assembled Ga0172366_100662022
3300009689 assembled Ga0172370_1000616816
3300009689 assembled Ga0172373_100615181
3300009666 assembled Ga0172375_1000297825
3300009654 assembled Ga0172377_1000007464
3300006226 assembled Ga0172377_100021845
3300006092 assembled Ga0172377_100098274
3300005936 assembled Ga0172377_100190081
3300005917 assembled Ga0172377_100208371
3300005665 assembled Ga0172377_100635814
3300005645 assembled Ga0172377_100723093
3300005325 assembled Ga0172377_102032531
3300005323 assembled Ga0172377_102110741
3300005144 assembled Ga0172377_102292551
3300003859 assembled Ga0172378_1000028721
3300003858 assembled Ga0172378_100050987
3300003541 assembled Ga0172378_1000562210
3300003432 assembled Ga0172378_1000983210
3300002961 assembled Ga0172378_100172148
3300002703 assembled Ga0172378_101698211
3300002703 assembled Ga0172378_101727341
3300001881 assembled Ga0172378_101958641
3300001580 assembled Ga0172379_101534112
3300001580 assembled Ga0172381_10000056112
3300001096 assembled Ga0172381_100067074
3300000568 assembled Ga0172381_101004461
3300000032 assembled Ga0172382_1000111739
3300000032 assembled Ga0172382_100037405
2228664010 assembled Ga0172382_1000611619
8072419488 assembled Ga0172382_100158225
8072419237 assembled Ga0172382_100760883
8072202501 assembled Ga0172382_102248271
8072200653 assembled Ga0172382_102787941
8064711578 assembled Ga0172382_102835271
8064711480 assembled Ga0172517_10024912
8064047693 assembled Ga0172517_1054531
8056005210 assembled Ga0180007_100603892
8056005103 assembled Ga0180015_10054633
8048091338 assembled Ga0180016_1003589
8019466071 assembled Ga0180017_1008715
8019462403 assembled Ga0180017_1011287
3300060621 assembled Ga0180301_100014594
3300057055 assembled Ga0180301_1000168418
3300057034 assembled Ga0180301_1000284011
3300057031 assembled Ga0180301_1000409713
3300056897 assembled Ga0180301_100385991
3300052276 assembled Ga0180301_100681771
3300051047 assembled Ga0180302_100052183
3300048654 assembled Ga0180302_100395771
3300048649 assembled Ga0180302_100641051
3300048648 assembled Ga0180403_10066317
3300048647 assembled Ga0180403_1062557
3300045735 assembled Ga0180403_1161232
3300043175 assembled Ga0180408_10005441
3300042621 assembled Ga0180408_1011389
3300042273 assembled Ga0180410_100000182
3300042268 assembled Ga0180432_102181821
3300042257 assembled Ga0180732_10005889
3300041707 assembled Ga0180732_10011814
3300041700 assembled Ga0181296_10001262
3300041699 assembled Ga0181296_10026112
3300041678 assembled Ga0181296_1012204
3300041667 assembled Ga0181296_1012583
3300041664 assembled Ga0181297_10002159
3300041663 assembled Ga0181297_1002916
3300041658 assembled Ga0181297_1006407
3300041655 assembled Ga0181297_1006437
3300041581 assembled Ga0181297_1019062
3300041570 assembled Ga0181297_1020474
3300041546 assembled Ga0181297_1026931
3300039154 assembled Ga0181298_10001377
3300039153 assembled Ga0181298_10006854
3300039140 assembled Ga0181298_1005396
3300038957 assembled Ga0181298_1005653
3300038743 assembled Ga0181298_1006785
3300038507 assembled Ga0181298_1024862
3300038365 assembled Ga0181299_1002178
3300038334 assembled Ga0181299_1003495
3300038318 assembled Ga0181299_1005885
3300038313 assembled Ga0181299_1013851
3300038309 assembled Ga0181299_1038421
3300037492 assembled Ga0181300_1003774
3300036969 assembled Ga0181301_10003224
3300036964 assembled Ga0181301_10007614
3300035561 assembled Ga0181302_10010218
3300033549 assembled Ga0181302_1018272
3300033520 assembled Ga0181303_10000141
3300033173 assembled Ga0181303_100005115
3300028832 assembled Ga0181303_10000727
3300028644 assembled Ga0181303_1000384
3300028622 assembled Ga0181303_10007122
3300028593 assembled Ga0181303_1015562
3300028580 assembled Ga0181304_10003639
3300027958 assembled Ga0181304_10005756
3300027419 assembled Ga0181304_10021421
3300027276 assembled Ga0181304_1006103
3300026255 assembled Ga0181305_100001463
3300025820 assembled Ga0181305_100004102
3300025724 assembled Ga0181305_1001044
3300025677 assembled Ga0181305_10011422
3300025661 assembled Ga0181305_1012394
3300025629 assembled Ga0181306_10003057
3300025613 assembled Ga0181306_10006738
3300025611 assembled Ga0181306_10024521
3300025582 assembled Ga0181306_1005187
3300025393 assembled Ga0181306_1021401
3300025164 assembled Ga0181306_1043171
3300025159 assembled Ga0181516_100047034
3300025146 assembled Ga0181517_1000409613
3300020812 assembled Ga0181517_100722152
3300018489 assembled Ga0181518_100068508
3300017975 assembled Ga0181519_100011204
3300016725 assembled Ga0181520_100220867
3300009712 assembled Ga0181520_100221185
3300009710 assembled Ga0181520_100713201
3300009667 assembled Ga0181520_101230992
3300005939 assembled Ga0181521_1000242324
3300005882 assembled Ga0181523_100023631
3300005804 assembled Ga0181524_100291053
3300005403 assembled Ga0181524_100658431
3300002127 assembled Ga0181524_101179631
3300001095 assembled Ga0181527_10164586
3001082599 assembled Ga0181527_10941161
2993240611 assembled Ga0181529_1000085335
2993240522 assembled Ga0181530_1000700411
2993239317 assembled Ga0181533_10922631
2993239076 assembled Ga0181535_1000044153
2987177600 assembled Ga0181535_1000081930
2987174205 assembled Ga0181536_100933991
2987173961 assembled Ga0181536_101123251
2987173556 assembled Ga0181536_101123511
2987172345 assembled Ga0181538_100062761
2982448005 assembled Ga0182010_1000124812
2982447760 assembled Ga0182010_1000137110
2982335521 assembled Ga0182010_100020478
2982335028 assembled Ga0182010_100124115
2982213137 assembled Ga0182010_100178964
2982126893 assembled Ga0182010_100219293
2982125656 assembled Ga0182010_101238661
2969717269 assembled Ga0182011_1000051618
2969715864 assembled Ga0182011_100012894
2969713766 assembled Ga0182011_100022151
2947456712 assembled Ga0182011_100178961
2939866344 assembled Ga0182011_100226434
2939865066 assembled Ga0182011_100571113
2939509055 assembled Ga0182011_100611202
2939508957 assembled Ga0182011_100623273
2927594282 assembled Ga0182011_101569951
2927592587 assembled Ga0182014_1000022857
2926682878 assembled Ga0182014_100168767
2926421459 assembled Ga0182014_100339485
2917940213 assembled Ga0182014_100610031
2917939498 assembled Ga0182014_101405871
2917937608 assembled Ga0182014_101405911
2917937168 assembled Ga0182017_100003671
2913464735 assembled Ga0182017_100060859
2913464290 assembled Ga0182017_100817752
2913417640 assembled Ga0182017_101723671
2887785097 assembled Ga0182017_101845391
2887783879 assembled Ga0182019_1000495710
2873383551 assembled Ga0182019_100143021
2873383279 assembled Ga0182019_100144355
2872768364 assembled Ga0182019_100254692
2872768119 assembled Ga0182019_100472261
2842574898 assembled Ga0182019_100486631
2842574641 assembled Ga0182019_100700141
2842101663 assembled Ga0182019_100895711
2835590757 assembled Ga0182021_100027925
2835590499 assembled Ga0182021_100051735
2835585098 assembled Ga0182021_100094631
2835583051 assembled Ga0182021_100345243
2828497344 assembled Ga0182021_100529144
2828496623 assembled Ga0182021_101651441
2821518603 assembled Ga0182021_102280221
2821518108 assembled Ga0182021_102577471
2819918956 assembled Ga0182021_102611591
2819918478 assembled Ga0182021_102818912
2816304677 assembled Ga0182021_106822041
2816304442 assembled Ga0182027_1000841215
2816302007 assembled Ga0182027_100108924
2816301379 assembled Ga0182027_102523952
2816294259 assembled Ga0182027_102965702
2816293659 assembled Ga0182027_103603311
2816292079 assembled Ga0182027_105117421
2816291727 assembled Ga0182028_11213261
2816291628 assembled Ga0182234_1027913
2816290041 assembled Ga0182235_10000778
2816287898 assembled Ga0182236_10001156
2816287169 assembled Ga0182237_10003315
2816285464 assembled Ga0182238_10008856
2816269804 assembled Ga0182238_10015651
2816269052 assembled Ga0182239_10026576
2816266176 assembled Ga0182239_10059911
2816264577 assembled Ga0182240_10019119
2816219786 assembled Ga0182240_1002728
2816219515 assembled Ga0182794_1004425
2816187860 assembled Ga0182795_10000183
2816187591 assembled Ga0183095_10002157
2809206652 assembled Ga0183095_10010251
2809206507 assembled Ga0183095_1015357
2767379874 assembled Ga0183095_1045832
2760545117 assembled Ga0183096_1000003642
2760544416 assembled Ga0183096_1000018312
2756375863 assembled Ga0183096_1000023163
2756374868 assembled Ga0183096_10014642
2730773242 assembled Ga0183096_10389671
2688750855 assembled Ga0183097_100031274
2688749742 assembled Ga0183097_10013641
2685052138 assembled Ga0183097_1031887
2685051552 assembled Ga0183098_100032019
2685050069 assembled Ga0183098_10350116
2685049811 assembled Ga0183098_1043824
2684091809 assembled Ga0183099_10035702
2684091555 assembled Ga0183100_10054232
2667601122 assembled Ga0183100_10075491
2667599929 assembled Ga0183100_10193611
2667596353 assembled Ga0183101_100021919
2667595134 assembled Ga0183101_1000285115
2658339433 assembled Ga0183101_10049877
2643439927 assembled Ga0183122_10076725
2624813532 assembled Ga0183122_1022094
2624267252 assembled Ga0183122_1104482
2619731915 assembled Ga0185143_1149471
2609292883 assembled Ga0185307_10238841
2608651795 assembled Ga0187765_100001361
2608651552 assembled Ga0187765_100592971
2603673857 assembled Ga0187765_100877931
2579682478 assembled Ga0187766_100287311
2579682448 assembled Ga0187769_100039784
2574178758 assembled Ga0187769_101482801
2545716450 assembled Ga0187769_101949131
2541177217 assembled Ga0187770_100130842
2541176997 assembled Ga0187770_100237094
2540643958 assembled Ga0187770_100686592
2540643737 assembled Ga0187771_1000055111
2525335778 assembled Ga0187771_100633482
2525334810 assembled Ga0187771_102012051
2507147269 assembled Ga0187772_100414852
2507146024 assembled Ga0187774_100034897
2506476786 assembled Ga0187774_100667991
2037747003 assembled Ga0187777_101663241
648195418 assembled Ga0187777_102089911
648194984 assembled Ga0187778_100174892
640115295 assembled Ga0187778_101408351
640115052 assembled Ga0187779_100725772
640100248 assembled Ga0187779_100860401
640099739 assembled Ga0187779_101139131
3300060291 assembled Ga0187779_101509581
3300060291 assembled Ga0187780_100034921
3300059599 assembled Ga0187780_102414141
3300058959 assembled Ga0187781_100294241
3300057056 assembled Ga0187782_100655233
3300057056 assembled Ga0187782_101332622
3300057056 assembled Ga0187784_10000010165
3300057050 assembled Ga0187784_100333023
3300057050 assembled Ga0187784_100864052
3300057050 assembled Ga0187785_100039732
3300057048 assembled Ga0187785_100052395
3300057045 assembled Ga0187785_100054452
3300057035 assembled Ga0187785_100077433
3300057035 assembled Ga0187786_1000006220
3300057035 assembled Ga0187786_100050141
3300057032 assembled Ga0187786_100350511
3300057024 assembled Ga0187786_100535931
3300057024 assembled Ga0187787_100126463
3300057024 assembled Ga0187803_100412991
3300057024 assembled Ga0187806_10090272
3300057017 assembled Ga0187806_10344621
3300057017 assembled Ga0187806_10545231
3300057014 assembled Ga0187807_10006892
3300057014 assembled Ga0187807_100101910
3300057014 assembled Ga0187810_1000028916
3300056973 assembled Ga0187810_100139983
3300056973 assembled Ga0187810_100207171
3300056973 assembled Ga0187812_10656671
3300056905 assembled Ga0187814_100100221
3300056905 assembled Ga0187814_100242551
3300056902 assembled Ga0187814_100708171
3300056902 assembled Ga0187818_100736771
3300056902 assembled Ga0187819_100470481
3300056902 assembled Ga0187848_100121571
3300056888 assembled Ga0187849_1000017140
3300056888 assembled Ga0187849_10141425
3300056887 assembled Ga0187849_10214714
3300056867 assembled Ga0187850_100085753
3300052722 assembled Ga0187851_10000006219
3300051822 assembled Ga0187851_1000097217
3300051821 assembled Ga0187851_100280605
3300051819 assembled Ga0187851_100526954
3300051818 assembled Ga0187852_10104061
3300051817 assembled Ga0187853_1000268014
3300051816 assembled Ga0187853_100104962
3300051208 assembled Ga0187853_100127265
3300051207 assembled Ga0187854_1000047716
3300051161 assembled Ga0187854_1000049342
3300050333 assembled Ga0187854_100106225
3300049643 assembled Ga0187854_100136256
3300047195 assembled Ga0187854_100179902
3300044580 assembled Ga0187855_101927241
3300042623 assembled Ga0187856_10022991
3300042550 assembled Ga0187857_100051177
3300040736 assembled Ga0187857_100107352
3300039234 assembled Ga0187857_100131772
3300038743 assembled Ga0187858_100066319
3300038551 assembled Ga0187858_100494464
3300038469 assembled Ga0187859_100000084
3300038455 assembled Ga0187860_10017262
3300037461 assembled Ga0187861_100064958
3300037408 assembled Ga0187861_100120575
3300037067 assembled Ga0187861_100246595
3300036987 assembled Ga0187861_100846732
3300036969 assembled Ga0187862_100083529
3300036969 assembled Ga0187862_100177212
3300036967 assembled Ga0187862_100268305
3300036964 assembled Ga0187864_100073202
3300036951 assembled Ga0187865_100067033
3300036949 assembled Ga0187865_10058592
3300036947 assembled Ga0187866_10000066
3300035676 assembled Ga0187867_100000144
3300035675 assembled Ga0187867_100218864
3300035675 assembled Ga0187870_10132153
3300035640 assembled Ga0187870_10405652
3300035639 assembled Ga0187872_1000095333
3300035638 assembled Ga0187873_100004217
3300035637 assembled Ga0187873_10097886
3300035559 assembled Ga0187873_10098992
3300035558 assembled Ga0187873_10128194
3300035557 assembled Ga0187874_100036785
3300035556 assembled Ga0187874_100055281
3300035448 assembled Ga0187874_100098961
3300035436 assembled Ga0187875_10000006243
3300033487 assembled Ga0187875_100667082
3300033148 assembled Ga0187875_100735332
3300033141 assembled Ga0187876_100244614
3300032829 assembled Ga0187877_10110791
3300032401 assembled Ga0187877_10235502
3300031885 assembled Ga0187878_10031176
3300030449 assembled Ga0187878_10430781
3300030384 assembled Ga0187878_10683922
3300029797 assembled Ga0187879_100000114
3300029446 assembled Ga0187879_100867502
3300029442 assembled Ga0187880_10291181
3300028920 assembled Ga0187881_1000014366
3300028920 assembled Ga0187881_100084673
3300028907 assembled Ga0187881_100624322
3300028903 assembled Ga0187881_100843741
3300028622 assembled Ga0187882_10168603
3300028622 assembled Ga0187882_10316321
3300028593 assembled Ga0187883_100000044
3300028593 assembled Ga0187883_100182881
3300028422 assembled Ga0187885_1000050632
3300028276 assembled Ga0187885_1000357011
3300028272 assembled Ga0187885_100088383
3300028193 assembled Ga0187886_100083430
3300028169 assembled Ga0187886_10253152
3300028167 assembled Ga0187886_10406912
3300027958 assembled Ga0187887_1000035745
3300027904 assembled Ga0187887_100583282
3300027897 assembled Ga0187888_10052725
3300027897 assembled Ga0187889_10000044142
3300027887 assembled Ga0187889_100126171
3300027419 assembled Ga0187889_100144702
3300026554 assembled Ga0187890_100000014
3300026198 assembled Ga0187891_10020392
3300026181 assembled Ga0187895_100097524
3300026181 assembled Ga0187895_10015765
3300026179 assembled Ga0187895_10245351
3300026178 assembled Ga0187896_10052822
3300026178 assembled Ga0187896_10309541
3300026177 assembled Ga0187897_100075743
3300026177 assembled Ga0187897_100079429
3300026176 assembled Ga0187897_10063555
3300026163 assembled Ga0187897_10135301
3300026162 assembled Ga0187898_100018130
3300026162 assembled Ga0187898_10015238
3300026161 assembled Ga0187898_10015484
3300026160 assembled Ga0187898_10040722
3300026160 assembled Ga0187898_10256843
3300026159 assembled Ga0187899_101573981
3300026155 assembled Ga0187900_100052712
3300026155 assembled Ga0187900_10014569
3300026154 assembled Ga0187900_10044681
3300026153 assembled Ga0187900_10046531
3300026153 assembled Ga0187901_1000341112
3300026149 assembled Ga0187901_100040185
3300026149 assembled Ga0187901_100334265
3300026143 assembled Ga0187902_1000244915
3300026143 assembled Ga0187902_100130741
3300026139 assembled Ga0187903_1000044258
3300026139 assembled Ga0187903_100040016
3300025867 assembled Ga0187903_100184935
3300025861 assembled Ga0187906_1000005238
3300025859 assembled Ga0187906_10014318
3300025858 assembled Ga0187906_10027388
3300025856 assembled Ga0187906_100353710
3300025784 assembled Ga0187906_10101991
3300025740 assembled Ga0187906_10171114
3300025737 assembled Ga0187908_100309357
3300025730 assembled Ga0187908_100453723
3300025724 assembled Ga0187908_101320851
3300025708 assembled Ga0187908_101911701
3300025698 assembled Ga0187909_1000768714
3300025691 assembled Ga0187909_102176382
3300025686 assembled Ga0187909_102652113
3300025661 assembled Ga0187909_102734411
3300025628 assembled Ga0187910_100297204
3300025597 assembled Ga0187910_100494837
3300023440 assembled Ga0187910_100595294
3300022664 assembled Ga0187910_101469314
3300022291 assembled Ga0187910_101692674
3300022243 assembled Ga0187910_103539991
3300021843 assembled Ga0187911_100293667
3300021561 assembled Ga0187911_100828302
3300020813 assembled Ga0187911_101330562
3300018490 assembled Ga0187911_102365702
3300018425 assembled Ga0188683_000296_3816_5495
3300002498 assembled Ga0188687_1001789
3300001567 assembled Ga0190283_10043901
3300000032 assembled Ga0190284_10042363
8069711326 assembled Ga0190284_10075774
8064049012 assembled Ga0190285_10017401
3300060579 assembled Ga0190285_10017821
3300060291 assembled Ga0190285_10025172
3300057047 assembled Ga0190286_10025217
3300057017 assembled Ga0190286_10031427
3300057012 assembled Ga0190286_10041011
3300056996 assembled Ga0190286_10098154
3300056901 assembled Ga0190286_10130831
3300056900 assembled Ga0190286_10313251
3300056898 assembled Ga0190293_10037851
3300056887 assembled Ga0190294_10001268
3300056883 assembled Ga0190303_10015144
3300051820 assembled Ga0190303_10029054
3300051815 assembled Ga0190303_10412651
3300051814 assembled Ga0190304_10039285
3300049640 assembled Ga0190304_10040544
3300042649 assembled Ga0190304_10330611
3300042594 assembled Ga0190305_10182651
3300038846 assembled Ga0190306_10148021
3300038551 assembled Ga0190307_10031114
3300038470 assembled Ga0190307_10222151
3300038410 assembled Ga0190309_10077943
3300038408 assembled Ga0190313_10203152
3300038402 assembled Ga0190315_10005386
3300036972 assembled Ga0190315_10026432
3300036966 assembled Ga0190315_10329071
3300036965 assembled Ga0190315_10395831
3300036951 assembled Ga0190316_10043271
3300035447 assembled Ga0190316_10048626
3300035437 assembled Ga0190316_10049372
3300035382 assembled Ga0190316_10060462
3300035333 assembled Ga0190316_10329781
3300034793 assembled Ga0190330_10021674
3300034787 assembled Ga0190331_10105541
3300034784 assembled Ga0190331_10107921
3300033486 assembled Ga0190332_10146531
3300031657 assembled Ga0190334_10114404
3300029893 assembled Ga0190334_10391841
3300029304 assembled Ga0190337_10025293
3300029252 assembled Ga0190345_10111811
3300027985 assembled Ga0190346_10026352
3300027885 assembled Ga0190347_100043013
3300026554 assembled Ga0190347_10012967
3300026290 assembled Ga0190348_10003784
3300026179 assembled Ga0190348_10020063
3300026176 assembled Ga0190351_10002834
3300026163 assembled Ga0190354_100007812
3300026161 assembled Ga0190358_10032171
3300026159 assembled Ga0190359_10074171
3300026158 assembled Ga0190360_10067223
3300025882 assembled Ga0190360_10121833
3300025866 assembled Ga0190360_10302672
3300025631 assembled Ga0190360_10628711
3300025628 assembled Ga0190366_10102081
3300025174 assembled Ga0190367_10327671
3300025162 assembled Ga0192804_100017029
3300023442 assembled Ga0192804_10015437
3300023299 assembled Ga0192804_10066085
3300023295 assembled Ga0192804_10101024
3300023262 assembled Ga0193580_10130065
3300022887 assembled Ga0193580_10281162
3300022846 assembled Ga0193580_10462371
3300022838 assembled Ga0193584_10319114
3300022238 assembled Ga0193584_10392281
3300022181 assembled Ga0193584_10684651
3300005716 assembled Ga0194039_10000428
3300002569 assembled Ga0194039_10001581
3300002551 assembled Ga0194039_100252013
3300002550 assembled Ga0194040_10002939
3300002515 assembled Ga0194040_10100871
3300002183 assembled Ga0194040_10199162
3300000494 assembled Ga0194044_100166471
2995000235 assembled Ga0194044_100225913
2994895857 assembled Ga0194052_10239621
2875994822 assembled Ga0194053_100020486
2833914403 assembled Ga0194053_100146355
2812396961 assembled Ga0194053_100147784
2730776247 assembled Ga0194053_100226883
2624266121 assembled Ga0194053_100805341
2619730631 assembled Ga0194054_100003998
2618674640 assembled Ga0194054_100060065
2585775096 assembled Ga0194054_100267863
2585580722 assembled Ga0194061_10499141
2565995260 assembled Ga0194110_1000059248
2545565059 assembled Ga0194110_1000104218
2518744325 assembled Ga0194111_1000278717
2517091477 assembled Ga0194111_1000358218
2515321874 assembled Ga0194112_1000153625
2515300808 assembled Ga0194112_100058669
2505380168 assembled Ga0194112_100466913
637897753 assembled Ga0194112_102388161
3300057056 assembled Ga0194113_100253638
3300057056 assembled Ga0194138_100151521
3300057050 assembled Ga0196617_10005165
3300057048 assembled Ga0196617_10021115
3300057031 assembled Ga0197143_10058997
3300057014 assembled Ga0206225_10006174
3300056973 assembled Ga0206388_10284813
3300056902 assembled Ga0206388_10309841
3300056902 assembled Ga0206388_103170410
3300056867 assembled Ga0206388_10658441
3300051019 assembled Ga0206388_10975061
3300046703 assembled Ga0206388_11001381
3300038335 assembled Ga0206388_113494645
3300037067 assembled Ga0206388_11752373
3300037047 assembled Ga0206388_11798375
3300035494 assembled Ga0207380_110115913
3300033145 assembled Ga0207380_121224911
3300031919 assembled Ga0207421_100004086
3300031898 assembled Ga0207421_100026302
3300029821 assembled Ga0207421_100742491
3300028920 assembled Ga0207433_1000106232
3300025948 assembled Ga0207433_1000126253
3300025888 assembled Ga0207433_1000133317
3300025865 assembled Ga0207433_1000534411
3300025864 assembled Ga0207433_1000534416
3300023442 assembled Ga0207433_100093549
3300013885 assembled Ga0207433_100219468
3300013884 assembled Ga0207433_100299391
3300013882 assembled Ga0207800_100001439
3300009566 assembled Ga0207873_10142701
3300005573 assembled Ga0207931_10080582
3300002966 assembled Ga0207931_10090772
2228664010 assembled Ga0208034_100085916
8046181657 assembled Ga0208036_10030164
8000826454 assembled Ga0208037_100021144
3300057059 assembled Ga0208037_10022806
3300057025 assembled Ga0208038_100005594
3300057000 assembled Ga0208040_10038281
3300047180 assembled Ga0208040_10087277
3300046710 assembled Ga0208040_10101882
3300045960 assembled Ga0208040_10720821
3300044603 assembled Ga0208041_100001523
3300039501 assembled Ga0208041_100002462
3300031921 assembled Ga0208041_100010466
3300029818 assembled Ga0208041_100010563
3300025846 assembled Ga0208041_100021759
3300025716 assembled Ga0208041_100037339
3300023440 assembled Ga0208041_10003801
3300014301 assembled Ga0208041_100073413
3300013881 assembled Ga0208041_100179115
3300013877 assembled Ga0208041_10019102
3300013137 assembled Ga0208041_100209611
3300013136 assembled Ga0208041_10027317
3300013088 assembled Ga0208041_10027539
3300009503 assembled Ga0208041_10033925
3300003998 assembled Ga0208041_10046315
2717857169 assembled Ga0208041_10113752
3300060291 assembled Ga0208045_10008097
3300057024 assembled Ga0208045_10196221
3300056905 assembled Ga0208046_10018011
3300056902 assembled Ga0208047_10317441
3300056902 assembled Ga0208079_10374311
3300056868 assembled Ga0208080_10000345
3300047185 assembled Ga0208081_10000181
3300046710 assembled Ga0208102_10005207
3300045146 assembled Ga0208102_10040401
3300045006 assembled Ga0208103_10087071
3300035525 assembled Ga0208188_1000003245
3300035494 assembled Ga0208189_100036625
3300035494 assembled Ga0208191_10000064
3300035493 assembled Ga0208192_10093673
3300031463 assembled Ga0208195_100022225
3300028032 assembled Ga0208195_10049258
3300027863 assembled Ga0208195_10329252
3300022663 assembled Ga0208195_10490462
3300010332 assembled Ga0208196_100000768
3300009502 assembled Ga0208196_100020762
3300005098 assembled Ga0208196_10006299
3300050348 assembled Ga0208196_100150017
3300037880 assembled Ga0208196_10100844
3300051162 assembled Ga0208196_10152474
3300038550 assembled Ga0208196_10608571
3300033416 assembled Ga0208279_100057323
3300032897 assembled Ga0208288_10007271
3300032829 assembled Ga0208296_1006483
3300031369 assembled Ga0208297_1000001473
3300028622 assembled Ga0208297_1000001738
3300027900 assembled Ga0208297_1000013178
3300013127 assembled Ga0208297_1000042137
3300012964 assembled Ga0208297_100066420
3300010319 assembled Ga0208321_1000027101
3300010302 assembled Ga0208325_10125102
3300009614 assembled Ga0208421_10027881
3300005325 assembled Ga0208436_1014137
3300001095 assembled Ga0208456_100044128
3300013129 assembled Ga0208456_10007506
3300008340 assembled Ga0208457_1000053175
3300007072 assembled Ga0208458_10033969
3300002172 assembled Ga0208458_10163414
3300060291 assembled Ga0208458_10418431
3300057024 assembled Ga0208459_100238010
3300057024 assembled Ga0208459_10278161
3300056905 assembled Ga0208460_100201484
3300056905 assembled Ga0208460_100418182
3300056902 assembled Ga0208461_1000001357
3300056899 assembled Ga0208461_10001047
3300051019 assembled Ga0208461_10109372
3300051019 assembled Ga0208462_100002163
3300048655 assembled Ga0208462_100002262
3300048653 assembled Ga0208462_100003520
3300048574 assembled Ga0208462_10000503
3300041418 assembled Ga0208462_100023063
3300039098 assembled Ga0208462_10003353
3300038558 assembled Ga0208462_100038948
3300038450 assembled Ga0208462_100059434
3300038427 assembled Ga0208462_100062734
3300038425 assembled Ga0208462_10007931
3300038403 assembled Ga0208462_10011718
3300038365 assembled Ga0208462_100124115
3300038321 assembled Ga0208462_100191210
3300038318 assembled Ga0208462_100191913
3300038317 assembled Ga0208462_10034232
3300038316 assembled Ga0208462_10065582
3300038313 assembled Ga0208462_10083333
3300038312 assembled Ga0208462_10151292
3300036774 assembled Ga0208478_10187201
3300035701 assembled Ga0208494_10086391
3300035701 assembled Ga0208494_10086401
3300035659 assembled Ga0208495_100073513
3300035659 assembled Ga0208495_10015885
3300035643 assembled Ga0208562_10020766
3300035200 assembled Ga0208562_10068744
3300035179 assembled Ga0208562_10126911
3300035179 assembled Ga0208563_10007704
3300035179 assembled Ga0208563_10030479
3300033521 assembled Ga0208564_1000001173
3300032342 assembled Ga0208564_100064922
3300032070 assembled Ga0208564_10082133
